"","dangshen","huangqi"
"LOC643985",-0.0663095056666676,-0.0114177063333338
"LOC643503",-0.0666279086666678,0.0507407333333319
"SLC22A13",0.0739483553333328,0.250016703999999
"LOC400696",-0.0672015670000011,0.0165350183333324
"SERF1B",-0.0796156546666666,0.0663495739999992
"LOC100133402",-0.0681835213333341,0.0608154519999991
"LOC644450",0.0727963330000002,-0.0721713910000004
"TMEM50A",-0.0696077746666672,-0.00947735266666723
"KCNN1",0.0811911719999992,0.200142537333333
"LOC285556",-0.0640422086666675,-0.0932538256666662
"IPMK",-0.063348566666668,0.00822286433333262
"FOXD4",-0.0776426930000007,-0.149919330666668
"MMP1",0.0811166066666651,-0.252649445333334
"MYST1",0.0638029216666662,0.058353768333333
"ACO2",0.106479140999999,0.306669505999998
"LOC100134435",0.063647024666666,0.115731776666663
"LOC648398",0.0679710766666656,0.0455680100000009
"SUGT1P",-0.0645640870000002,-0.0836527963333337
"LOC646403",-0.0674583903333341,0.126347046666663
"KHSRP",-0.0672541360000004,-0.0713471476666673
"LOC100131904",-0.069151250333334,-0.0188366076666674
"CPA2",0.0816500539999996,-0.181982088666667
"HHEX",0.064399323333332,0.0889483939999992
"LOC100131514",0.0678871266666657,-0.0941607753333341
"SSX8",0.0690929800000002,0.113324835333331
"SLC25A5",0.0636254933333323,-0.0322112739999994
"REXO1L2P",-0.067099469333334,0.0794995356666654
"TMEM102",-0.0664733083333343,-0.0624418186666664
"OR4C46",-0.0640692756666676,0.177047856999999
"ARHGEF12",-0.0746620243333335,0.172387765666665
"AMAC1L2",0.069001305333332,-0.0402581530000015
"SNORD114-24",0.0651564849999993,-0.32834075
"C9orf64",-0.0965143749999991,0.165125321333331
"LOC100132460",-0.0640639123333344,-0.232038706666668
"LOC649909",0.0678712296666656,-0.0676609800000013
"LOC648264",0.0657363716666661,0.155254096
"DVL2",0.0752980303333322,-0.0220240556666673
"LOC100129514",-0.0725620926666682,-0.354327579333334
"PITX2",-0.0745385273333343,0.107108719999997
"LOC100131131",0.0652981016666663,0.0927248586666648
"TSPAN19",0.0687584379999999,0.407052673666667
"PMS2",-0.0987040966666671,-0.0464623906666684
"LOC100134403",0.065365873333332,0.146129629333332
"DKK2",0.063108205,0.284814744666666
"LOC729832",-0.0751366116666671,0.142577005999998
"ZNF783",0.0695178693333314,-0.0307041046666677
"TRIM54",-0.0689676773333335,-0.120114840333335
"VPS29",-0.0851314133333347,0.0804584589999979
"TMEM72",0.0645112543333326,0.0931745399999993
"SMC5",-0.0699220546666668,-0.0403409193333344
"MIR296",0.0663328256666655,0.0688496689999992
"B4GALNT3",0.0734249716666655,0.307446236999998
"HUWE1",-0.065087706,-0.00946391800000036
"ZNF302",-0.106850359666668,-0.193318070666667
"GGT7",-0.0636466960000009,0.0450747243333318
"MAGEA8",-0.0656264600000007,-0.0888123136666677
"MGC15763",0.0791635993333333,0.0555866533333334
"LOC649466",-0.0653032100000011,0.153304288333334
"IRX6",-0.0817538666666676,0.0351509719999993
"NRN1",-0.068591633333334,-0.004567754333334
"GNPTAB",0.0757659399999983,-0.235633930000005
"FOLR3",-0.0631409510000004,-0.0730082056666678
"MIR653",0.0712624063333328,-0.351970031333335
"ST7OT4",0.0632296106666661,-0.352667176666669
"GALR3",0.0631434263333327,-0.0264181276666672
"LOC100132048",0.0630460233333318,0.0299543479999998
"LOC100129342",0.0632630346666666,0.0980602863333333
"TMEM111",0.0681340929999989,0.026384430333333
"CXorf12",0.0632601743333331,0.106955108666665
"LOC100134153",0.0646736456666662,-0.0299115253333346
"LOC654259",-0.0643649236666682,0.0997907653333328
"EN1",0.065427196,-0.0276806520000015
"COX7A2",-0.113640690000002,0.0213470826666654
"FLJ43826",-0.063997348000001,-0.355375340333334
"CXorf57",-0.0655357446666665,0.376484525999998
"MATN1",-0.0654751890000008,0.0986729499999991
"ARHGAP1",0.0728366139999972,0.44326812
"SLC7A13",0.0650306589999993,-0.139182808
"LOC644519",-0.0667737776666675,-0.083912544000002
"ZNF177",-0.0861681923333336,0.0781958579999988
"DKFZP686E2158",-0.0727555890000001,0.0754064136666651
"VWA3A",0.0690177966666659,0.0826580559999995
"KRTAP5-10",0.0729886796666655,-0.0993970466666673
"LOC651829",-0.0927517946666672,-0.107404398666668
"NHSL2",0.0643025569999982,-0.031312783000001
"KIAA1274",-0.0708193343333348,0.0783940983333334
"ZNF137",0.0689239583333326,0.0471247746666662
"CCDC24",0.0675356346666651,0.00851577099999893
"DACT1",0.0636097263333322,-0.112094998
"LOC644093",-0.0648021720000013,-0.101283514333334
"TTRAP",0.0676494906666665,0.0485774503333329
"LOC645459",-0.0673886103333335,0.0278201073333329
"PDE9A",-0.065962717333334,0.211441671666667
"LOC651316",0.0749431649999985,-0.158495306333335
"LOC644411",0.0634809996666659,0.0692673166666652
"ADRB2",0.0833331373333319,-0.0719608233333383
"PPIAP19",-0.0653070570000019,-0.0116961769999994
"GPR85",-0.0635476453333342,-0.111615493333334
"LOC390364",-0.0682135060000015,0.0983540466666667
"ASB12",-0.0690357580000006,0.207258822999999
"FLJ44216",0.063073538,-0.0500868983333335
"WNK4",-0.0734014096666677,-0.0327020193333343
"LOC652586",0.0733005249999984,0.104670246333332
"CCDC27",-0.0660207666666668,0.0507273273333316
"FAM108C1",0.0641005916666643,-0.0800274320000011
"LOC727721",0.0669442253333323,0.192694023999999
"EXOSC6",0.065512977666667,0.0656669939999988
"ELN",0.0693356373333335,-0.155643151666667
"LOC642250",-0.0628135700000029,0.162948721333334
"FUBP1",-0.062994895666668,0.124062938333332
"LOC642044",-0.0906021160000003,-0.0327075533333346
"LOC645458",0.0736541156666656,-0.133927190000001
"KIAA1920",0.0673517543333334,0.117032887333332
"LDLRAD3",-0.0653916743333343,-0.0337920103333348
"ERCC-00078",-0.0667444410000003,0.113753236666665
"RAB3A",-0.0704797643333342,-0.116523233000001
"PPP1R2P3",0.0700288786666657,0.00940524699999927
"LOC644336",0.0721022539999999,0.0350742453333328
"TncRNA",-0.0656119460000009,-0.0314150016666673
"PGM1",0.0682512399999985,0.0829921949999988
"PWWP2",0.0839608063333325,0.00570123699999932
"OR2A20P",0.0662848126666656,0.0662165893333322
"ALDH5A1",-0.0800495300000009,-0.0265411410000006
"PARVB",-0.0672285013333357,0.0836090089999995
"CTNND1",-0.0723128376666673,-0.128161361666668
"THRA",-0.0651330436666663,0.0415744289999999
"HKR1",-0.0763627860000003,-0.217770426666668
"HCRT",0.072794721999999,0.131742571999999
"LOC647551",-0.0661610683333346,0.194405616666664
"GPR175",0.0640144506666662,0.0635532953333323
"LOC100133176",0.0672331926666655,0.106702149333333
"NMNAT3",0.0627578776666654,0.0255428086666654
"FLJ41856",0.0742696796666665,0.038652723666666
"LOC645850",-0.0634273380000001,0.0566992279999994
"PTTG3P",0.0964628333333311,-0.0886424010000017
"LOC388882",0.0694037736666647,0.236871872666667
"MSI2",-0.0772421876666677,0.0712026299999969
"HLA-G",0.0704852076666646,-0.0369384056666675
"NASP",-0.069130873666669,0.073053290666666
"LOC285550",-0.0696723826666682,-0.0880010200000017
"OPHN1",0.0692180079999995,0.103405323333333
"LOC643990",-0.0629840353333332,-0.00190641733333319
"PQBP1",0.0803685156666644,-0.00802736700000112
"VRK1",-0.0800820050000017,0.055076756666666
"RPL12",0.0666204166666597,-0.169912844333333
"MIR1252",-0.0635569576666675,-0.0906361776666672
"TPH2",0.0639895556666651,0.0486731356666658
"MGC45491",-0.0707914503333342,0.0339550339999989
"LOC649212",0.0749765743333322,-0.0169086323333342
"TACC1",-0.0752406430000007,-0.0155332396666685
"MIR516A1",-0.0636951473333336,-0.0195292416666672
"PDLIM4",-0.0696334490000013,-0.403324942666668
"TCEB3",0.0862832663333326,-0.124447728
"LOC653941",-0.0695981100000011,-0.00103531400000025
"ERCC-00164",0.0631839260000005,0.159835144999999
"LOC643194",-0.0824599353333343,0.169656406999998
"LOC442382",0.0783146823333323,0.169319181999999
"TNFAIP8L1",-0.0728606550000003,-0.255961696000001
"RPLP0P2",-0.064215814666668,0.139960425999999
"LOC643913",-0.070234041333334,0.000832073000000007
"LOC646562",0.0676552586666666,0.00399942166666613
"LOC644045",0.0664324083333318,-0.0065256906666673
"OR10G9",-0.0622932100000005,-0.0538487030000011
"LOC728361",0.0649604249999998,0.140318695333333
"OTOG",0.0625080803333317,0.125142887333332
"LMO7",0.0813594873333332,0.296930258666664
"L3MBTL4",-0.0782316346666674,0.354222024666665
"LOC100131389",0.0629514439999989,0.0201175786666668
"LOC100131575",0.0688696686666658,0.173489299666666
"KIAA1751",0.0711986199999974,0.0635705376666655
"LOC389936",-0.0719651496666671,-0.029311360000001
"LOC649896",-0.0732761933333331,0.0225866633333332
"PRAMEF19",0.0623862379999985,0.200863650999999
"LOC653107",-0.0655690086666672,0.00738710833333339
"LOC642636",0.0626210389999989,-0.0800893293333342
"LOC644072",-0.0641946360000012,0.0620318560000001
"GBA2",0.0740803846666652,-0.153023276333333
"OR2M1P",-0.0827943176666673,-0.0693658146666675
"LOC730429",-0.0626698346666679,0.0706603049999995
"MLL4",0.0780026659999992,0.182052707
"LOC642210",-0.064171856666667,-0.0331997623333335
"FCGR3B",-0.0668394473333349,-0.088737904000001
"PCDH18",0.0641893623333317,0.143228209999999
"RPS6P1",-0.079568426666668,0.163650432333334
"PDE1C",-0.0652685906666677,-0.0871458230000006
"LOC100128757",-0.0714351056666681,0.130550454333332
"LOC388177",-0.0650049303333343,-0.296813913333336
"SNORA59B",-0.129740563666668,0.169999069999998
"C20orf72",-0.0708815423333349,-0.0398355263333335
"FAM26C",-0.0751296970000008,0.340870240666667
"JPH3",-0.0683303416666674,-0.314276427333335
"DMBX1",-0.0646559093333339,0.0420584176666659
"SPAG5",0.0893037603333322,0.267344239999999
"LOC100133616",0.0630558976666657,-0.0354209446666685
"LARP4",-0.130453746666667,-0.0353125040000004
"LOC729028",0.0702567089999997,0.0961564489999987
"LOC650776",0.0635367249999991,0.0385851726666657
"HPSE",-0.0633405163333348,-0.700591586666669
"KLHL29",-0.0785470223333342,-0.0371367170000006
"GABRA6",0.0667112819999994,0.0702494383333322
"LOC642553",0.0639149886666659,0.127857349999999
"MIR200C",-0.0703978606666678,0.283127577666665
"ATP6AP1L",-0.0628191663333331,-0.0978103403333339
"SLITRK6",0.0751291643333326,-0.0669005870000013
"LOC392787",-0.0624705883333348,0.149868074666665
"PRKDC",0.0640922886666637,-0.0418690553333341
"LOC647363",0.067700799666665,-0.143644789666667
"TCF2",0.068004750999999,-0.0135829403333348
"LOC642450",0.070968462999999,-0.0174500336666671
"LOC650346",-0.0769421480000007,0.0392046786666648
"SH3YL1",0.0758443453333327,-0.130718967333335
"LOC647928",-0.0620355186666677,0.146775246333332
"FBXL22",0.070613015333332,0.0136166016666657
"LOC388965",-0.062113418666668,0.263036109999998
"LOC645413",0.0634378829999993,-0.000153730333334495
"TTC6",-0.0645263413333338,0.0437265473333333
"LOC100134170",0.0656615083333333,-0.083022950333334
"C11orf83",0.0880576096666647,0.162431010999999
"LOC100133569",0.0636583256666654,0.0445682423333329
"FAM7A3",0.0725975046666658,-0.0601368073333347
"LOC728744",0.0742694226666654,0.185197862333333
"PCSK7",0.0692657736666671,0.0182373356666654
"MIR521-2",0.0622342276666665,0.142476778333331
"RHBDL1",0.0662320333333321,0.000924626666666202
"SEMA6D",0.0638042543333331,0.131148764
"DHRS9",0.0696410286666656,0.218238603333331
"LOC100131303",0.0619371319999997,0.162586193333333
"PIP4K2A",-0.0902279193333356,0.00461290266666637
"ZNF211",-0.0662934103333346,0.0631163849999994
"LOC440456",0.0716409819999994,0.0753945873333325
"NEFM",0.0619559829999992,-0.028965069000001
"HOMER3",0.107816070999999,-0.0538651536666668
"LOC652224",-0.0676361856666682,0.0612104479999994
"NOS2A",0.0622535369999981,0.0579424196666661
"ASF1B",0.0670902016666666,0.126929536666666
"LOC343927",-0.0620956876666673,0.133809775
"LOC645585",0.0700262986666662,0.0861489746666659
"TNIP3",-0.0655345003333335,-0.0101319660000005
"DGAT1",-0.065697903666667,-0.094765248000001
"CCDC82",0.0684296543333326,0.0858251066666658
"LOC730978",0.0712640426666657,0.0828829696666651
"DFFA",0.069820083666663,0.00670258999999913
"SSTR2",-0.0728432756666667,-0.164579297333336
"CD37",0.0626272893333321,0.192517769
"TSNARE1",-0.0622673116666675,0.166629319666665
"MAGI1",-0.0723332376666673,-0.186295028666668
"LOC644982",-0.0666131463333346,-0.284950931333334
"LOC646654",-0.0679104860000013,-0.00609270366666735
"FAM90A2P",0.0620761663333334,-0.0608612163333331
"IGFL3",0.0637485849999989,-0.0378034149999999
"LOC100131542",-0.063185639666667,-0.0175914246666665
"NFATC4",-0.0661030466666673,-0.0487078150000007
"C3orf18",0.0699225486666667,-6.97676666664632e-05
"MIR181B1",0.0655651896666666,-0.121490466000001
"ZNF30",-0.0633957290000014,0.00738075199999878
"LOC653737",-0.0726611033333364,-0.0850433983333347
"SMARCAD1",-0.112072367666668,-0.0994798446666671
"RPL36AL",-0.111331263333334,0.122798540999999
"LOC647651",0.0654917946666657,-0.157415046333334
"ZNF182",-0.0943340316666671,-0.235598591333336
"LOC728503",-0.0669853626666676,0.089553959999998
"LOC643195",0.0714032016666656,0.0331259323333315
"TAS1R3",0.0620710806666656,-0.146241053333334
"TIGD7",0.0671271829999983,-0.0808438096666661
"PLEKHH3",-0.0632823100000011,-0.191911501333335
"LOC441459",-0.0663671910000008,-0.141035715000001
"TFEC",-0.0783353693333345,-0.0516827543333337
"DNAJC15",-0.0811886473333349,0.028882810999999
"LOC654780",0.064174902666666,0.100184060666666
"LOC654161",-0.0657781650000011,-0.145601053
"LOC647471",-0.0699833980000004,0.0790751183333334
"SPAG7",-0.0626294703333354,-0.0513276753333332
"SDF2",0.0756810486666661,-0.00987001666666747
"AK7",-0.0757521039999999,0.0109441036666657
"RRP7B",0.0621955333333312,-0.0330163153333342
"PPM1G",0.0779901699999975,0.0309536863333329
"MIR490",-0.0716796536666663,0.0533003799999993
"LOC641784",-0.0721249130000002,0.0113711726666664
"LOC653079",-0.0909453466666697,-0.066956704666668
"PDE6D",0.0683306839999988,-0.114367717000001
"MIR647",0.0631507016666657,-0.123077391333334
"C2orf77",-0.0663759336666686,0.0209211309999998
"KRTAP12-3",0.0628183849999994,0.0827235296666662
"LOC652357",-0.0620450783333344,-0.0180899913333338
"OR14J1",-0.069610475333334,-0.0477693193333343
"LOC253039",0.0674786066666656,-0.108446754666667
"LOC652784",-0.0714212513333341,-0.194432102666667
"SLC1A6",-0.0666423903333343,-0.278812833333335
"KMO",0.0844550213333327,0.0402709733333318
"NANOS3",-0.0620069220000003,0.246639863666666
"DMD",-0.0619312543333341,-0.0228538463333343
"HSPBAP1",0.0652015796666665,0.0178094096666659
"ZBTB7C",0.0636783769999994,0.0680769853333322
"PRTG",0.0635380793333324,-0.0271155993333344
"LOC729974",-0.0699696623333334,0.170413422666666
"LOC728910",0.0688368586666649,0.205229939333334
"LOC100134314",-0.0668405470000006,-0.042005366000001
"ZNF473",0.0819210559999987,-0.103380405333333
"RNF217",-0.0663234533333343,0.0265154489999988
"HAUS5",-0.0667857653333344,0.0230398963333326
"LOC100129387",-0.0704710473333332,-0.183741302666667
"LOC100132919",0.0624009186666656,0.00902512266666651
"MTPAP",-0.0659906346666675,0.116146457999998
"OR10J3",-0.0654981320000008,0.254863699666665
"ZNF23",-0.0652001023333343,-0.0172920850000003
"URB1",0.0618955679999985,0.0287227469999994
"C1orf91",-0.0622782956666669,-0.00727327600000054
"MGC10701",-0.0644016306666681,-0.0699919533333334
"RNF133",0.0655491223333323,0.119415256666664
"TNFRSF10D",0.0983231296666656,-0.136766284333334
"LOC100132119",0.0617072409999986,-0.115409956333336
"C19orf67",0.0628014409999987,0.0563623119999996
"NBPF14",0.068868770999999,0.0523488433333323
"RPS26P10",0.0840604976666646,0.0139257286666669
"SPON2",0.0644626536666658,-0.10743028
"HIST1H1A",0.0655843339999982,0.041011909333332
"LOC339674",0.0627814143333332,-0.0260289936666674
"BUB3",-0.062920743333334,-0.0587179726666683
"PTGES",-0.0679967540000013,-0.0527965146666673
"DHRS11",0.0854351043333318,-0.0043000896666677
"C2orf34",0.0723681409999977,-0.043664891333334
"DHH",0.0658138496666661,-0.0574663736666668
"LOC221136",0.0620929809999991,0.178833635666667
"C13orf30",0.0637451026666659,0.0529017596666656
"SVOP",0.0617788506666661,0.261905251999999
"RLBP1",0.0634498589999988,-0.056840157666667
"LOC650433",-0.0771712923333336,-0.0310693470000014
"LOC642539",0.0658646459999993,0.0870813246666652
"HNRPUL1",-0.061888480000002,0.0290148776666658
"FGD6",-0.0657847336666669,0.335377386999999
"PRO1880",0.0633030753333325,0.150093273666666
"LIMD2",0.0670436739999993,0.0264775913333331
"C2CD4C",0.0712679623333321,0.013649551666666
"LOC100130308",-0.123439506666669,0.0127399493333331
"CYP4F3",-0.093171346333335,0.136205057666665
"FZD5",-0.076032689000001,0.0379259666666647
"LOC645165",-0.0665855356666681,0.0454998393333323
"RPL6",-0.0613715500000029,0.0643557399999994
"CBLN4",-0.0614892206666678,-0.0966384846666671
"DOCK2",-0.083901813333334,-0.146086463333335
"C1orf101",-0.0683754916666679,-0.0649316526666668
"ZNF551",0.0731583909999987,0.132963479999999
"LOC728185",0.0621711379999995,0.0772669346666659
"LOC401778",0.0709752196666652,-0.108178927666667
"HTN3",-0.0682870066666675,0.205150308999999
"PCDHB8",0.0664833723333314,-0.0914382890000005
"OR4D6",-0.0684839296666675,0.119154130999999
"LOC644117",0.0775298663333331,-0.121208569666668
"LOC647166",0.0621025709999991,-0.224248315000001
"NT5E",0.0640051879999992,-0.484722682333334
"LOC728516",-0.0615667126666679,0.0243612693333317
"SESN1",0.0920161513333324,-0.0112806803333334
"LOC646282",-0.062691844333334,0.0824668496666666
"H2AFY2",-0.0740848099999996,-0.0221007416666671
"ZNF816A",-0.0878053540000012,0.324690265666667
"MIR142",-0.0622710716666669,-0.0417673230000001
"TMEM191B",0.0625228866666641,0.285203579666666
"LOC400509",-0.0678033896666676,-0.0141418320000012
"LOC648251",0.071050001666667,0.073915890333332
"LOC100131337",0.0787562499999986,0.0291090066666661
"ATP7A",0.062534522999999,0.0605186523333335
"SETBP1",0.0618708406666653,0.0862932453333324
"DNM3",0.0650388193333331,0.060419178333332
"PSPHL",0.0694310693333333,-0.056055083666666
"LOC100134728",-0.0688030630000002,-0.0561414043333341
"LOC653326",0.0645963076666654,-0.104567394666668
"SLC2A4",0.0631204623333317,0.0381475749999982
"DNAJC17",0.0692071650000007,-0.0292482733333338
"EXTL1",0.0623958893333324,0.0266396863333329
"LOC649431",-0.0614731220000008,-0.00388176866666828
"PRR25",0.0625502819999994,-0.107153552333334
"LOC441320",-0.0637216130000009,0.0134709419999999
"PPT1",-0.0638794066666696,-0.0428135316666671
"ENTPD5",0.0648266979999996,0.111233534
"ERCC-00157",-0.0666798230000012,-0.145658751333336
"CNGB1",-0.0634340483333338,0.0862760366666628
"TDRKH",0.0620129839999986,-0.084728974000001
"CHCHD7",0.0681616493333324,0.118906940333332
"C1orf227",-0.064528437666667,-0.129431477666667
"LOC730196",-0.0649443886666684,-0.111965791333334
"PPAN-P2RY11",0.0621050249999991,-0.0676489113333345
"NECAB2",-0.0619101306666671,-0.0227845980000007
"FANCC",-0.0764544486666693,-0.0853759343333338
"LOC729373",-0.0646124253333341,0.020029388333332
"LOC652455",-0.0632812136666668,-0.158759053333333
"ADNP",-0.0673693366666691,0.00832728333333172
"CIITA",0.0685176916666656,-0.0669044403333334
"NCRNA00115",0.0633472146666659,0.383430795999999
"ADHFE1",-0.066123979666667,-0.139073596
"SERHL2",0.0668400306666657,-0.345183624333334
"LOC653174",-0.0674013270000011,-0.0871416006666683
"LOC643154",0.0723663336666656,-0.0361057223333343
"LOC100134201",-0.062014106000001,0.103376925999999
"LOC644919",0.0671516366666664,-0.0909659190000003
"GPHA2",-0.063070934000001,0.0180516493333323
"PIK3C2G",0.0658971676666662,-0.292726026000001
"PSG2",0.0765148699999987,0.226941896999998
"RUNX1T1",0.0660347196666656,0.199903071333332
"PDGFC",-0.070690667666668,-0.0105464683333336
"LOC643432",-0.0633653623333343,0.106658368999998
"VILL",-0.0625065600000006,0.0136024763333334
"KIAA0773",0.0645141930000005,0.0661569743333334
"C12orf49",0.0650001763333328,-0.082676243333336
"DYNLL1",-0.0623788033333363,0.0419204633333333
"GDF6",-0.0627212110000003,0.102163442666666
"MIR34B",-0.0632472946666673,-0.0915273799999999
"TMEM120B",0.0773676259999991,-0.0729585939999999
"MTA2",-0.0988598470000005,-0.0563411873333337
"BTC",-0.0654013890000011,-0.0533341690000017
"C1orf14",0.0721119393333328,-0.0437885216666668
"MARCKSL1",-0.0673646766666699,-0.0619983466666665
"SCYE1",-0.0614979570000013,-0.00975434800000145
"AMAC1L1",-0.0780496750000008,-0.0144242736666672
"LOC400807",0.061971972333332,0.115277596666665
"ACTL8",0.0726960746666655,-0.0570778730000005
"KCNK10",0.0679779109999994,0.169229624666666
"BEX4",0.0643527733333329,-0.0407711093333348
"REEP1",-0.0713308273333339,0.131351046333333
"LOC649324",0.0767972866666674,0.190319058333332
"HNRNPH2",0.0696021700000002,0.125405859333333
"CCDC28B",-0.0688453703333339,0.0981074696666663
"KCNQ3",-0.0649189560000002,0.100121426666666
"RANBP1",-0.0729322433333345,0.123181705999999
"PAK6",0.061013495333332,0.156360204999999
"OR5D13",-0.0612743096666681,-0.078064150666668
"LOC645487",0.0667793319999997,-0.0523658879999999
"MIR921",0.0735011253333322,0.0217233899999998
"LOC440421",-0.0626482893333337,-0.0121623313333332
"LOC642017",0.0660054466666664,-0.00119239933333484
"PMCHL2",-0.0628076283333344,-0.184775914333333
"LOC649136",0.0615909363333315,0.0906139793333317
"COX16",0.067705986666666,0.0172112549999984
"CPB1",0.0707183276666666,0.0652375739999994
"CDC45L",0.0634051883333334,0.0616244063333326
"MGC27382",0.0716554819999995,0.477545647666665
"LOC645609",0.102011747333332,0.0514817906666653
"LOC100133889",0.0633155843333331,-0.00569205000000031
"CDH17",0.0621195423333325,-0.0984727670000015
"SLC24A5",0.0683456789999984,-0.173148419666668
"SLC36A2",-0.0609574186666676,0.0257591126666659
"HILS1",0.0612545579999988,0.0834072263333318
"LOC648815",0.0615698299999988,-0.00510076866666719
"NAT1",0.0680420683333318,0.0934725269999992
"LCE3D",0.0631202833333333,0.000866602999998975
"SLC25A38",0.0705724873333331,0.0722292376666654
"DEFB104A",-0.0650409860000019,0.00646845000000014
"RICS",-0.0669348829999994,0.307187254666666
"LOC100132526",-0.0626408206666672,0.0285194279999992
"DEFB115",0.0633342196666666,-0.146133375666667
"LOC100130363",-0.0630652416666675,-0.0588886400000012
"SYTL2",-0.0648542723333342,-0.0391032386666667
"VCX2",-0.0616844873333347,0.0841095466666656
"CLDN23",-0.0692960200000005,0.0107345449999991
"TNFRSF10C",-0.0729349323333346,-0.0504515066666669
"ZNF687",0.0717585526666661,-0.0724525076666677
"GPHB5",-0.0630640299999995,0.109287134333332
"EIF2C4",-0.0647324726666674,-0.475240157333334
"LOC152845",-0.0754742870000003,0.00931420133333212
"SPSB4",0.0610037956666656,-0.181156246666668
"DKKL1",-0.0608357263333347,0.00650770833333233
"UBE2T",-0.132544989666669,0.0189009346666652
"SPNS1",0.0630728509999995,-0.0349410263333334
"MLKL",0.0723452453333319,0.122817830333333
"LOC440438",0.0663904496666654,0.029428857333332
"LOC728606",-0.0612191270000011,0.103978800333333
"LOC652610",-0.0610810446666678,0.00452152833333236
"ASCL5",-0.0615888336666662,-0.143096426666668
"FLYWCH1",0.0718690506666667,0.230029531
"PMM2",-0.060944285999999,-0.116829705666668
"MRPL43",0.0733640633333308,0.0491147926666667
"UBE2Q2",-0.0705537733333342,-0.0450677050000001
"C17orf85",-0.0697345613333337,-0.00514686066666843
"LOC644813",-0.0631306730000017,-0.0292767666666682
"C7orf50",0.0622440533333313,-0.0118781103333341
"ATP10D",0.0675742103333325,-0.011737591
"LOC440981",0.0680306233333339,-0.0745586810000003
"LOC650217",0.0646807043333326,0.128365778666666
"LOC441806",0.0624859770000001,0.526157826666666
"IPO5",-0.100033292000001,-0.0416385786666673
"ZNF673",-0.0620859056666676,-0.0899169623333344
"LOC649112",-0.0688120633333336,0.0230255383333322
"LOC646066",0.062433667666665,-0.0109192383333341
"POLR3A",0.0709698126666649,0.0110456943333322
"LOC100133076",-0.0614797920000007,0.0117014826666673
"LOC440956",-0.0605995936666669,0.0103629033333319
"BAI1",-0.0606674053333345,-0.0208720183333337
"IRAK2",-0.0659312510000018,-0.0189235030000008
"GLB1L2",-0.0663316926666673,-0.0997932936666667
"LOC652762",-0.0672490243333341,0.0177171096666658
"LOC652809",-0.0623293256666684,-0.00471909333333377
"CFH",-0.0619922716666673,-0.0166993560000016
"STAG3L1",0.0659371393333323,-0.0107029756666671
"SNORA62",0.207494412666666,-0.0748684610000007
"PSORS1C2",-0.0627705096666673,0.0345467633333328
"SKIV2L",0.0806307326666655,-0.130237946666667
"CARKD",0.0706923559999968,-0.187013710000002
"LOC644305",0.075601684666666,0.174730031333333
"INS",0.0611746836666656,-0.0989345730000006
"SLITRK3",0.0683946746666661,0.275166652666667
"MIR590",0.0658193176666659,-0.069928460000001
"LOC644714",0.0615078286666661,0.0377925443333321
"TRIM34",-0.0611527169999998,0.195643750333333
"LOC100131727",0.0713955983333322,0.130295357333333
"CCL5",0.0616643226666658,-0.359311060333335
"SUMF2",0.0622698583333316,0.0567727523333315
"LOC648354",0.0621028443333328,-0.0259292560000012
"DIP2A",-0.0664055146666671,-0.0455307126666665
"LOC100134122",-0.0617857000000012,-0.0592529253333335
"C9orf82",-0.0637250290000005,-0.0519356326666684
"LOC389137",-0.109883019000001,0.0307741333333323
"FLJ27465",-0.0678944396666692,0.0235055299999989
"MTMR8",0.0932267799999993,-0.634782490000001
"ZNF557",0.0714252076666655,0.0285562139999989
"TP53TG5",0.064054118666666,0.0319153133333316
"LOC646033",-0.0760691090000004,0.247974177666666
"FAM75A3",-0.0686107303333332,0.0568982966666656
"C1orf85",0.0635449253333316,-0.0589746686666664
"HTATIP2",-0.0668406039999999,0.087481991333333
"PLAC4",-0.0763116576666678,0.100555897999999
"UGT3A1",0.062215142,0.177004248000001
"IL1F7",-0.0619315060000008,0.138991894666666
"ZNF132",0.0606067213333328,0.0219673149999994
"MGC44328",0.0672034436666651,-0.0533690506666676
"LOC651659",-0.107620623000001,-0.115468789000001
"RGPD6",0.0848521336666652,0.0184246663333322
"CACNA1F",0.0679831576666664,-0.124316170333334
"LOC441548",-0.0610948413333342,0.022718657333333
"LOC644396",-0.0639514036666677,0.463017984999997
"LOC647742",-0.0638771213333342,0.000161943333332949
"CCDC76",-0.0934021743333344,0.295857983333331
"IGF1R",-0.0735105000000016,0.0214108086666663
"CHRNA2",0.0662286363333326,-0.014407129333334
"KLK13",0.0609929366666667,0.0774066073333321
"CSNK1A1P",0.0684613853333331,-0.110215806000001
"LOC730340",-0.0686484606666669,0.116455210999999
"LOC644120",0.0639212869999989,0.0160229053333323
"SIGLEC1",-0.0610002596666676,0.0755589889999988
"QRICH2",-0.0609336610000006,-0.241454685333335
"FLJ38379",0.064453556666665,0.0617773623333321
"MXD3",0.0766304863333335,0.145001397
"SPACA5",-0.0617657990000001,0.0235590459999988
"C13orf25",-0.0758287946666669,-0.0237864136666684
"OR2K2",0.0648199319999998,0.0326670066666652
"MED13L",-0.0645994610000005,0.0328406043333318
"LOC100129413",0.0614457926666652,0.168463289666666
"LOC100133042",-0.061284251000001,-0.0239491340000003
"LOC401622",-0.0687776793333332,0.0196755086666656
"GUCY1A2",-0.0742095143333333,0.0666151153333316
"OXT",-0.0638658470000006,0.0105275136666662
