"","Model","Nuciferine"
"KCNIP2",-0.511849894591993,0.631821387952629
"CERK",0.155380534492146,0.0462217582036154
"PTGES2",-0.0392776606406048,0.0843417448424879
"PPP2R5E",-0.113344131071821,0.0562678565321742
"RMND5A",-0.228999930964527,0.108214254429131
"PRICKLE1",-0.0667957189186407,0.0914281741216097
"CDC5L",0.0162471731097294,0.124018132717052
"GALNT2",0.337383685895176,-0.00273879342649722
"CLINT1",0.505240901164725,-0.0281583000864157
"MARK1",0.305604544853221,0.177731040724703
"XPOT",0.49495082345387,0.0115455278740908
"PIM3",0.903143809401126,-0.12753534102504
"DDX41",0.446461371636603,0.0692180308367525
"GATAD1",0.132721001578131,0.148161993699225
"MAB21L1",-0.204050785346939,0.101644456791272
"DCAF6",-0.174490920862699,0.0990154957994514
"BCAR1",1.25016198527068,-0.354626945776668
"CCNDBP1",-0.434603595767682,0.0834849855030813
"RNF149",1.27378055768496,0.0683968181255434
"PDE4D",0.691334614605469,0.150958841778522
"PTPMT1",-0.236050587907394,0.0870887635395872
"LRPPRC",0.155277528591285,0.0593817617466902
"OPTN",-0.315385377194633,0.123270311388228
"TUB",-0.368974307564052,-0.0344702933546446
"SCN8A",-0.742128271448127,0.145062167824804
"GJB6",-2.04040009759631,0.599067830205144
"MRPL45",0.543195437961754,-0.157597134994335
"LLPH",0.497232794457157,-0.0572542934598331
"SESN3",0.252702804476121,0.176474932309985
"TSN",0.0465488961798528,0.0788936396063123
"OAF",0.675120453594961,-0.256348050668918
"GPHN",0.0955750903647343,0.162059884476324
"VSTM2B",1.24255417102563,0.285957775807698
"GCLC",0.913409753139854,0.0902633757332078
"KCNA2",-0.45496760814191,0.0253963524867277
"JTB",0.22381474728936,0.0246590106091618
"TAF9",0.170916077652048,0.145510086052338
"RNF114",0.334808431653039,-0.0224581898197305
"PDPK1",-0.0588488042162747,0.162387988130839
"SGSM3",0.512017395136462,0.100406735313351
"SEC61A1",0.850588619727431,-0.0691993701456157
"PPP2R2D",0.054001793919,0.127927737332956
"GM2A",-0.371793953999217,0.111965934314982
"MAPK4",0.836543009398302,-0.207508612678012
"PCMTD2",-0.379065603823464,0.118415599481471
"DNAJC2",0.583742923635232,0.0481907628947929
"EMP1",2.34322672058613,-0.227057148004309
"GNAL",0.0558572442924615,-0.085943820018086
"RCHY1",-0.0766224897844753,0.0813989710383475
"GOLGA2",-0.028003305043557,0.0879209351556151
"IDH1",-0.060490801772527,0.102249362013435
"PRICKLE2",-0.219439913971951,-0.0882457195882793
"DOC2A",-0.10562228202622,-0.170387675573454
"SNX6",0.382699676692292,-0.0239006597286101
"POU3F3",-0.242298506569712,0.196761062671779
"GOPC",0.462279980946328,0.116899292489134
"SURF1",-0.0794630948190851,0.0222376663302493
"BMS1",0.359354002083798,0.0172983689121624
"SNX27",0.10149103325224,0.00826322796805852
"SBNO1",0.262475546620573,0.103401855852573
"ERC2",0.461812838817503,0.232619344731287
"FAM117B",0.267058992574881,-0.0594916797856509
"DUSP7",0.364830202173715,-0.0601161178008694
"DIPK1B",-0.00358334815598361,0.0367351492949567
"MAST3",-0.876721299163863,0.117170013207069
"MRPL18",-0.133218701697717,-0.00821795596066742
"COMMD7",-0.336486718928455,-0.00212112670650092
"PGAM5",0.609829776819156,-0.0532842095104904
"UFSP2",-0.243833805473234,0.0616616556950241
"FBXO45",-0.198998641322404,0.0813217244187712
"CDH2",-0.165213820259986,0.144727464826483
"PRKCI",0.0919342591796066,0.127010301987705
"CDH13",-0.459458157060676,0.232232121874365
"CGREF1",0.797886226964454,0.206072167650082
"RASA1",0.540563262364149,0.229726107499307
"SUCLG2",-0.179940096749836,0.0145713059555533
"DUSP6",1.30876721211653,0.362483962400467
"CHMP6",-0.0560237579411551,-0.0394802242894712
"WNT7B",1.1447071380186,-0.422025429890072
"JPH4",-1.31500221376865,0.13456376096887
"SLC6A15",-0.111324156201967,0.0411251449180459
"BROX",0.0271881766688656,0.0290364763900854
"SLC25A28",0.563268319773489,0.0486133573612549
"ACSL5",-0.331250593324565,0.143774287872845
"PDK1",0.0781241081638477,-0.0462789254841989
"CELSR2",-0.279629623250998,0.000791168125607182
"STX18",-0.0609915208819141,0.0850953131783232
"MEAF6",0.0575418762423123,0.0375520859535953
"PCDH9",-0.439545700288056,0.0544700106189073
"MAOB",-0.597344360556572,0.132477087408818
"KCNJ3",-0.651130600903585,0.184349526530742
"UBL4A",-0.147667279988629,0.0505279472382081
"MAP3K12",-0.27369727905718,0.0824000080122614
"TWF2",0.00215307573347184,-0.207920417612896
"RASSF5",0.43610082792518,0.063998644812747
"MICU3",-0.189331593477418,0.162231299287147
"ABCD3",-0.28408991931347,0.0254230565309605
"NPLOC4",0.431871108159152,0.000559715072860029
"GPR37",-1.32645781466987,0.285229218964018
"TRIM8",-0.218540015475136,0.014479581802697
"POMGNT1",-0.343537778494856,0.16581524057626
"TBC1D10B",0.188029268892697,-0.036153067135216
"SEMA4D",-1.00399700282386,0.255269647205691
"FJX1",-0.872140373683014,0.146202988615221
"CSTF2T",-0.0335295333273811,0.0519402703295329
"UBLCP1",-0.313098737664267,0.0798034703985471
"CIAPIN1",0.523803498883297,0.0272495583182825
"ZDHHC2",-0.19268247622998,0.112605203519522
"SIK3",0.110767006657365,0.116293242152498
"CISD2",0.247890082553824,0.154934732623478
"MRPL55",-0.144399775704403,-0.0485309844252406
"UQCC3",-0.200341858346639,0.00329243212857952
"SNRPF",0.405545269684928,0.090184281173335
"IL17D",-0.176498774953009,0.595127912490574
"PCDH8",0.755281537457372,-0.470320428491256
"CERS2",-0.177219120077943,0.0439092592704219
"MCHR1",1.8639755952374,0.220268324994818
"MRPS18C",0.0453579708102413,0.147648626892541
"DDAH2",-0.252452243174429,-0.0191863238728341
"FAM89B",0.289435901554301,0.0536932681002899
"FBXO22",-0.0359789539607177,0.0657013386003603
"SF3A3",0.331047724283805,0.113910510242799
"SLITRK1",-0.239732164645561,0.0725226808942396
"RND1",-0.41756889253635,0.0273780132891012
"FBXL3",0.0490895325142166,-0.0203785768034878
"EXD2",-0.370818757060459,0.0904906993757767
"BSN",0.0499330967481795,-0.021257382406115
"DPF2",0.393044131442462,0.0921334541804803
"ZCRB1",0.0954028719529961,0.105789403118715
"TGFB2",1.65093165730192,0.294395325428007
"SMARCA5",0.550819637888757,0.0816974106955034
"BLMH",0.197321324069775,0.0294861072727615
"IMMP1L",-0.240410472996394,0.164999539206712
"PNRC1",0.0326583135562026,0.0662370050485906
"PMP22",0.593064510939352,-0.287408635828506
"NUP210L",-0.0828373002944285,-0.359377808500057
"SNAP47",-0.394360544702972,0.0123817191321348
"TTC19",0.205790312084626,0.124261565056639
"ICA1",-0.288628933606484,0.196957218251799
"UHRF1BP1L",0.69285895221618,0.0580323249601232
"ETS2",0.355982736728484,-0.00116454255601345
"NMT2",0.0181787733081653,0.104236376955634
"RALBP1",-0.128062978782711,0.0662845435116217
"MED16",-0.166034374816872,-0.0500092913513976
"B4GALNT4",0.802372622486482,0.0353494260951291
"CD14",5.5228294190178,-0.0791213660575156
"CARHSP1",0.882024637953204,-0.0604078141963441
"CEP192",0.259233837142472,0.157112538858318
"SYTL2",-0.806653090829769,0.0412938342846096
"KIAA0408",-0.198907414690103,0.0170518607970665
"ST3GAL2",-0.688225310178335,0.13013391348446
"NUDT11",-0.487778126639139,0.0562870347494925
"HEXIM1",-0.174793102126012,0.102342632089853
"H2AFX",0.485564380626918,-0.0150942236524684
"LRRN2",-0.917916377728015,0.0700089794893174
"PIGC",0.0860469072463208,0.149507669369822
"PCBP3",0.864185479224335,-0.023038278716689
"BCKDHA",-0.640926279685011,0.138697791846694
"PIP4K2C",-0.537865566109715,0.0276004326661601
"EPB41L2",-0.338152253119396,0.16423773805028
"TFPI",0.333532858894296,0.0093185145571776
"CCNH",0.599327208563693,0.00199570517491585
"TMEM167A",-0.0287608993652494,0.496817330011139
"MAN1A2",-0.0284527087862671,0.0744838181882879
"LPAR1",-0.834690236624574,0.239269956685736
"GABRA5",-1.347485001225,0.440297014810114
"MBD2",0.328822571135879,0.0560244593959519
"CNEP1R1",0.119336575338044,0.0833624792144983
"ID1",0.468714877742246,0.0902405770710323
"PPP4C",0.303934316955566,0.019028925978579
"STXBP6",-0.390085469319521,0.195177824435584
"CD82",0.155485373528718,0.01170699701998
"L1CAM",-0.428510074402141,-0.023282707881063
"PTER",-0.367280080516533,0.00363915673982227
"ALDH6A1",-0.801657689305909,0.0852094554920291
"TTBK1",0.265693454531128,0.0134374699921221
"NCBP1",0.550725006733205,0.0141782860397412
"RAC3",-0.713516222607527,0.0659081055876355
"RAF1",0.0377223756147191,0.126701057080282
"C12orf73",-0.125252302301986,-0.084532309553171
"IMP4",0.55520153393981,0.0416311688855182
"PDHX",0.166682133278601,0.0642060845378115
"UBXN6",-0.205892147553725,0.00459947597954586
"PRPF6",0.263112024332811,0.0269448884238437
"ZDHHC9",-0.109561654656233,0.0798496571404641
"SLC27A1",-0.597105939070354,-0.0986790191416825
"NAP1L3",-0.338647848759502,0.119669294373861
"TIMMDC1",-0.292552298911339,0.0763734434140351
"TMEM70",-0.224762881998699,0.10946554052699
"RBM5",-0.101611358357312,0.0386604855463664
"KLHL5",-0.875823346271114,0.223016983966334
"CMTR1",-0.17150430651616,0.0409641674907452
"NEUROD6",-1.82396446241393,0.478925388442645
"IGBP1",-0.220350813426547,0.143642011422682
"GPSM1",0.55760255355767,0.141623318320977
"CAT",-0.518410301284286,0.247808190805624
"AFDN",0.0173320069488003,0.214171182579624
"ING4",-0.0932180860775389,0.0382529457618296
"CDADC1",-0.193811346768784,0.103415316475489
"DDX50",0.614149883407562,0.138679314394388
"SSBP1",-0.105720065432697,0.0945070032368228
"PEX14",-0.276133112179621,0.0859360442724855
"FAM126B",1.15754761996691,-0.0101782228371831
"STXBP5",-0.0870467792313378,0.0471060870901995
"MARK2",-0.0994516795451916,0.0417361816889042
"TRAPPC12",-0.653018846293641,0.143404284806414
"PRR3",0.294336342961422,-0.130520883485885
"TPPP3",-0.196317027252206,-0.0577620249034089
"CACNA1E",-0.120861921033661,0.0396741612798938
"LHPP",-0.761949240532794,0.087412331846846
"FIP1L1",0.234293410308488,-0.0207989768871398
"DPF1",0.321457318234175,-0.0784350644736249
"PRKAR2B",-0.635775553148026,0.264517481096381
"SOX2",-0.652610595767533,0.182420652684481
"VAMP3",-0.0293948374766837,0.00444265980289499
"MINDY3",-0.22530114496286,0.154610753831453
"PSMB10",0.357366237809637,-0.104188044454425
"OSBP2",-0.211809082478621,0.138736014361387
"GFPT1",0.417656685581634,0.196183094262399
"TNFRSF21",0.151094431791274,-3.24627890811741e-05
"TTC33",-0.451754682282295,0.0553483714356567
"YEATS4",-0.0131732349464201,0.140896380866792
"MRPL2",-0.27228671907199,0.00187079564691999
"ACTR8",0.0962685417456389,0.0774283093242898
"CHORDC1",0.349505236646084,-0.0476331256426344
"WDFY1",0.497695988393741,0.124015359856101
"PDCD6IP",0.671669427983072,0.0224250795506394
"LSM3",-0.0380133259367312,0.136611909782013
"VPS4B",0.351497774952664,0.0766903131785509
"DUSP14",0.277975561139601,-0.0642596034253111
"NINJ1",0.730942402488646,-0.124849709436766
"PLRG1",0.298846782813263,0.0849137485732278
"INO80E",0.053210598296089,0.00486763140043731
"IGIP",1.09539208958417,-2.68035459030533
"NXPH3",-0.545221308359563,0.0527635854996938
"MRPL32",-0.043843026321914,0.112983195046591
"TFAM",0.261581372807539,0.0265291968535319
"MAPKAPK2",1.03438666830744,-0.308221568720515
"SLC30A4",0.239305960404709,0.0571741145217073
"CIAO1",0.00639322284301124,0.100749575448011
"ATG13",-0.29375786120766,0.0579645293218072
"PPP1R12A",0.507964396360624,0.00235722648356551
"DPP7",-0.531940384374311,0.186152132541988
"SLC39A9",0.0404713825884513,0.0306894638816295
"RNF7",-0.0582134081428134,0.116336141970656
"NIFK",0.645289896694808,0.057171303905518
"FZR1",-0.123568778363801,0.114026320815193
"ACSS2",0.101530309224909,0.022507836299816
"MAPK14",0.453362825024034,-0.0703711740476331
"C1orf52",0.287838306592513,0.07681513044682
"APMAP",-0.111574881468791,-0.0504809021619526
"LARS",0.383051302198142,-0.0212394045773329
"NR1H2",0.195946879341874,-0.0545238242366355
"ISYNA1",0.277849767374515,-0.103804706870747
"CDC42BPA",-0.266497549703849,0.112907613737274
"PMPCA",-0.311982481773542,0.110900203119924
"USP47",0.104768222076228,0.0865986787388808
"COQ10B",1.38121754799789,-0.475322077069031
"SESN1",-0.553680701277823,-0.0856200464496366
"TST",-1.22499926418483,0.277889606776278
"TBRG1",0.40900878666503,-0.0160126844317171
"XPO7",-0.104636236972831,0.135841718539412
"TMEM248",0.285380022979628,0.0431275936450624
"STARD3",0.0608288358883385,-0.0228497335453849
"PTPRF",0.934192711596438,-0.14617585405423
"HS3ST2",1.41455133413831,0.333801876325085
"MFAP3L",-0.714310575727548,0.319779531349724
"ZBTB7A",-0.0605524153199453,0.0748734534315601
"POLR1C",0.37554503482928,-0.00357812238813691
"AFF4",0.228220966433462,0.073155004566456
"NTPCR",-0.488842479827935,-0.0317630495271751
"ZMYND19",0.355589106587198,0.0837255506016058
"EIF2B2",0.203630118636199,-0.00439541828700307
"MRPL10",-0.131233332186316,-0.0458036896131246
"GABRA4",-0.498373187129046,0.0994514184374852
"SLC25A51",0.12013667769596,-0.0328476124464572
"KCNH3",-0.654436848375201,-0.0260451015857282
"UQCC1",-0.163481837094975,0.00620921014323686
"CLPB",0.0912375339595383,-0.074655500666973
"SDHAF3",-0.332221217992982,-0.0793450780521699
"NEK7",-0.263841836491608,0.0808786107304204
"TMEM184B",0.273334333837876,-0.043398857148099
"TNNC2",0.413147257875244,-1.01025032146861
"RAPGEF2",-0.220833546033113,-0.0617478762187919
"CREBL2",-0.0712095617060724,0.15109168204729
"ITM2A",-2.17446578021567,0.973910522156929
"MPP3",-0.364816677990713,0.0883194098213958
"VEPH1",0.213900149887746,0.123163019155532
"PIGP",-0.399722399207956,0.073524061866873
"FIBP",-0.196596223171137,0.069525173340521
"LPCAT4",-0.530251365028901,0.248151611855481
"MRPS22",0.24311928921768,0.107607444147546
"PACSIN3",0.254284143734782,-0.06524001802244
"ADAR",-0.131361333524506,0.0230368802072057
"TBC1D9B",-0.0722526125357881,-0.0331157095552729
"PRXL2B",-0.408973470804726,-0.0305886084717517
"KLHL8",0.104570479146564,0.067253794835831
"C16orf87",0.110753167123417,0.139763367522795
"LRRN3",-0.363229452443878,0.291843035802412
"COQ10A",-0.384875241994705,0.0901336397213198
"DYRK1A",0.282395249926499,0.0349525106488349
"LLGL1",0.341756375996925,0.0233927516603459
"RAB8A",0.142249835896626,0.0321136439907205
"ARHGAP23",-0.0583892376242563,0.0654298187554643
"HSD17B8",0.261575195057029,-0.173770783975269
"TJP1",0.303231661116853,-0.163848672638773
"LRRC8B",0.707677836495584,0.0924454838208257
"AP1G2",-1.23582312461583,0.154354500907325
"RAB11FIP3",-0.152222693345405,-0.0186195455133081
"PPP1R3C",0.717988897817599,-0.738794827642396
"RUVBL1",0.360527221698125,0.00605529012762944
"HEPACAM",-0.861642193819527,0.0460356823208324
"PSPC1",-0.085200506978196,0.135193077715462
"RHOG",-0.283330052811339,-0.00728645143409097
"MPHOSPH8",0.419741978822686,0.161529275037955
"PPIL1",0.324449109906325,0.0229188328247323
"NFX1",0.287284213895057,0.0908891411663691
"UROD",-0.277937540530091,-0.0240816312590612
"COMMD10",-0.178986952091617,0.110393316402643
"ERCC3",-0.0242128726796148,-0.0320706413442559
"JAZF1",0.13402156177808,0.106664955576229
"VPS11",-0.213134123015571,0.0941100198732963
"CTIF",0.166789279250602,0.173677774095266
"LDB2",-0.481090405341871,0.162438270581165
"KRI1",0.121538149868081,0.114846323632955
"NCOA1",-0.255863334817746,0.165766899656191
"TNIP1",0.168431584852555,-0.129334503876453
"FAM241B",-0.767775991752134,0.0363183137987736
"DDX42",0.0528324321442767,0.0412835077477366
"TMEM41B",0.039818776354271,0.117815138449102
"AGAP1",0.0190863512373455,0.0235427868972724
"BABAM2",-0.354550114615161,0.0337324888440037
"GDPD1",0.0358070091465126,0.0744807619774085
"FRG1",-0.313326376548695,0.0587412165274397
"C1orf174",0.151371578862461,0.0208683432655304
"TMF1",0.18923438144822,0.163051323466807
"CMTM4",-0.324634093992061,0.108905402936624
"CDKN1B",-0.17506929849939,0.0909038452107238
"HS6ST3",-0.315447660367295,0.219589006430176
"SATB1",-0.391366090702819,-0.11193506295907
"SLC6A7",0.463639215655028,-0.456286895738835
"FOSL2",2.32567180010452,-0.11418341885037
"ACACA",-0.0369236367024709,0.201813635452797
"VPS50",-0.141319236027458,0.115852683977912
"RALGDS",0.573555777173539,-0.267272863163012
"SRM",0.177500225720382,-0.193779272215347
"NSUN2",0.518203116118261,-0.0172832891763878
"KCNB1",-0.215902630984277,0.0839854926388163
"PDZRN3",-0.205072945136421,-0.223786765553409
"IFNGR1",0.3457850814291,-0.0323894405431597
"GNG4",1.32167466511723,0.507871104219554
"CORO7",-0.521787814339712,0.0613435481786395
"JAK2",1.85546907854069,0.00662324360839377
"MAN2A2",-0.134082992238853,0.0117437684069046
"ACADVL",-0.0102263148019475,0.00397965660498847
"TARS",0.723664835196635,0.024552966194387
"MVD",0.831365963652202,0.0475655145003887
"TMEM128",0.121236416827536,0.0960980906090975
"MAP4K3",-0.15703626382215,0.133972303679009
"MRPL22",0.246094966720609,0.061985457116255
"YTHDF1",0.238987031772855,0.00614042921874777
"TNFAIP1",0.213017775693554,-0.0629034232933289
"KLHDC10",-0.140184062838622,0.165965674066964
"SLC25A14",-0.20123725038754,0.0293233855079791
"SCN1A",-0.699415242099864,-0.0573543012080078
"DVL1",0.230389052298315,0.106907978428934
"C6orf136",-0.0805358192472777,-0.00681468310296253
"HMG20A",-0.220178525758528,0.0139806361773094
"MRPL38",0.20798108348526,0.0167791463768702
"KCNA6",-0.328020749402498,0.0134290926060846
"NXF1",0.434949622800469,0.0649814543028128
"DDX46",0.161033288719236,0.10040362493396
"TIAM2",-0.416428019474726,0.20076117821328
"MAST2",0.483193153701765,0.107309942524344
"KLF6",0.775121365252233,0.11333668737958
"FAM57B",-0.346708512854058,-0.12939396963933
"ALDH9A1",-0.313596581817335,0.101284644434379
"SLC25A33",-0.501575721204355,0.0263561411217069
"ANGPTL4",2.7068445168233,-1.1114055735441
"PSEN1",0.0178295454707879,0.0670718033105409
"RUSC2",-0.470691504834084,0.17590527241559
"ATIC",0.410422797348218,-0.0374244661819511
"FAM192A",0.044791875289174,0.030181642630523
"NCLN",0.344786053802152,0.0476686545261432
"MRPL52",0.0787321021688653,0.0143085222154097
"TSPOAP1",-0.347758317304131,-0.114697406877952
"POLE4",0.187546321657599,-0.0107594374288636
"ZDHHC3",0.0603726179794815,0.116544064508388
"TBCC",0.192250213493278,0.075878833152513
"AHCY",0.130799387471493,-0.0644853248169311
"POLDIP3",0.14007828028726,-0.00243689595930543
"LAS1L",0.129601611279889,0.069582805865344
"TMEM250",-0.229845818816654,0.0800167633901223
"FAHD2B",-0.384302397680003,-0.0544694580814854
"ZFAND2A",0.945045235382061,-0.24371736789467
"PC",-0.17949243172527,0.0709066452661065
"ZNRF1",0.231137449158243,0.0772156589461045
"PNMA8A",-0.743022935170139,0.128462394847284
"ZDHHC5",0.702407679977975,0.100521814583376
"KIAA0232",-0.207582108293484,0.154185042632323
"FAM172A",-0.273837379392859,0.291896292144769
"DNAJC11",-0.0451450927973504,0.00296407027869818
"TCTE1",-0.785209383375725,0.170361718576233
"COX6A2",0.210742970531333,-0.0555652843623435
"IPCEF1",-0.342247102500174,0.261163550401999
"ATE1",0.272185525917175,0.041062052409286
"BCKDK",0.0500406824995956,-0.10489432017828
"YPEL4",-0.226889706611165,-0.25480370362839
"DNAJB9",0.495847352267138,0.0486220806684924
"MPI",0.254451729587655,0.012734203527697
"DEK",-0.151828692011384,0.226732407636717
"ADAM9",0.643384996148705,-0.104052327958672
"STT3B",0.688816103075254,-0.00456667512615888
"GGA1",-0.066854702086075,0.0574420265494714
"C12orf10",-0.229863812756567,0.0992897781500925
"ECPAS",0.192766460723241,0.174668904569644
"ASNSD1",0.486556076382758,0.0264578086433546
"SLK",0.0918746865828307,0.0775856039387656
"SART1",0.348127347694869,0.0582488106328329
"CCDC92B",-0.240236016459057,0.111167575505749
"TOR1A",0.111665130626009,0.0166062322320923
"CLUH",0.033698553867258,0.0279557635566741
"JAM3",-0.364292939736876,0.0769302214960489
"SLC25A25",0.310415005365485,0.0836763362106769
"HSDL2",-0.169649990472858,0.146054927259082
"SGMS1",-0.0718479872717386,-0.0305523758728791
"FAM91A1",0.350387218064835,0.0763924499787572
"PTBP1",1.12911573825722,-0.14696820142547
"CUL4A",-0.0458806109744027,0.102355492412835
"ZDHHC22",1.18505105125745,0.179983320274676
"B4GALNT1",-0.391798187559591,0.0965869257239441
"EVI2A",-1.3558370647097,0.35512794941359
"FBXO21",-0.33871322599148,0.0183434223875647
"SH2B1",0.360532499460913,0.0110736466903138
"BCAP29",0.104630702773476,-0.0393046544715539
"WRNIP1",0.166039961816112,0.0989420582734936
"LRRFIP1",0.566395741565763,0.0630438029271721
"STK39",-0.139217629640831,0.0370585779407923
"POP7",-0.166995044176704,0.000577578592176515
"LIMCH1",-0.26109512042205,0.0200754903350431
"ATAT1",-0.0859498900454121,-0.085866343969534
"CEPT1",0.000773711206915728,0.11292494869907
"PPA2",-0.285270938886516,-0.0341669572464811
"VPS45",-0.134955609408191,0.103310405377653
"SLC14A1",1.01120202022668,-0.413257130751616
"EXOSC9",0.408685362207802,0.161283661610991
"STAU1",0.0926264558762326,0.018982639094758
"HS6ST1",0.432985351762249,0.0432556610137618
"SLC35A4",0.286441356532058,-0.00681142970527097
"RWDD4",0.353432908780205,0.0569996494709351
"CSDC2",0.208793747371225,-0.160942125174259
"ENTPD6",-0.106570708684172,-0.180199364855576
"USP19",0.240883196249235,0.13333388200098
"ELAVL4",-0.303644518242434,-0.0452524387151531
"KCNC1",-0.0588778742774844,-0.00189901201012741
"CNOT2",-0.0949805352873821,0.165736602849699
"DPP3",0.0844037190682038,0.107611850086539
"UPF1",0.579493633926524,-0.0702888245238679
"ADCY5",-0.292019787321744,0.122705013337538
"BCL7A",-0.875961799949735,0.175346816663449
"SLMAP",-0.0783648026346375,0.128292708854136
"TMEM184C",-0.335171610126043,0.18317942062244
"KCNC4",-0.841947586185395,-0.171180450099517
"DAB2IP",-0.00993194573863852,0.0303410325609583
"ARRDC3",0.655099942060359,-0.115614429033172
"TMEM254",-0.188573537120913,0.0773040874740228
"SLC12A2",0.117409558098678,-0.0818108446382067
"SPTB",-0.364573929862487,0.0497268909868121
"EID2",0.121954122875792,0.192605295249645
"DTNA",0.0406678204240687,0.0392820715152665
"PSME3",1.07244161883083,0.125708688921077
"KIAA1147",-0.467890424041291,0.0879741874263034
"BICD2",0.295496483279029,0.0722922186300209
"CAMLG",0.0446563827252346,0.0823067506187141
"DDX6",0.0820798440818164,0.0944837992564077
"OSBPL8",0.404697585793779,0.0661931482185829
"NFU1",-0.196508464842078,0.10486564405014
"NEK9",0.0646817946715156,0.0054962707038354
"SUPT16H",0.185153177353101,0.118101397712879
"TSEN34",-0.442969163965495,0.0943598376574281
"PRMT5",0.167817030522444,0.0313694635812721
"YTHDC1",0.555436196448989,-0.0933897397680475
"MIB1",-0.0281983441173202,0.177583205759112
"CBLN2",0.254066105605477,0.208436947412441
"MEIS2",0.640533503713167,0.356141935074532
"RNF2",0.149223878326418,0.105054426245058
"SEMA6B",-0.661734290894025,0.0100559462357062
"TULP4",0.429941164069345,0.0492324623417374
"ADAMTS1",4.05732569249893,-0.402510490053243
"UBR3",0.068222508686158,0.117439300341535
"CCDC12",-0.0837367350926044,0.0992412832813432
"KAT8",-0.192560321306968,0.084541292493879
"ECI2",-0.0119575145891663,0.186160178657953
"AGFG1",0.513718928255285,0.0563831422006911
"ME3",0.364795339666638,-0.154538351753504
"ALDH3A2",-0.20996089339905,-0.00430537019203488
"TCTA",-0.468176162155567,0.100733205899265
"LZTR1",-0.128980076779405,-0.0310933476128071
"FOXK2",0.38180839870638,0.037437840913545
"DMXL2",-0.12539384147194,0.210688788889698
"PI4KB",0.0257713143955529,0.0576707799042322
"FSTL1",0.0941106430823549,-0.0388869097983682
"SIDT2",0.158617674142202,0.0616456117590091
"SLC39A6",1.16026744319212,0.0458107936681224
"FAM207A",0.0210886426644819,0.0272289365258451
"PDGFA",0.0936447728692182,-0.114088476798869
"CCS",-0.360791246867611,0.123431212627155
"SF3B4",0.378338673002338,0.0566943962975895
"CARM1",0.282926997112359,0.020748608452534
"UBE2D1",-0.0583908576759319,0.0191368775722696
"MTURN",-0.353054467784223,0.0649078259585148
"TM2D1",-0.142002012012273,0.0559948238765834
"FAM104A",0.24014528740675,-0.0237315076927447
"COL4A1",1.91241899401262,-0.188557586318052
"RABGAP1",0.0407935360538578,0.158617937866615
"TSEN15",0.366169035012575,-0.0584138531958574
"KCNMA1",-0.0234521072418736,0.150837848554028
"EDNRB",1.07017086594706,0.255367321836508
"SOCS7",-0.123027301971986,0.0938375720633378
"LRRC47",0.245596723586262,-0.0195974948015331
"TXNIP",-0.873419720630536,0.370731584129004
"TCAF1",-0.161099881017465,0.145112436289696
"CIRBP",-0.699903067778715,0.232611286741205
"IFFO1",0.759503673374877,-0.127415368333325
"ARHGAP1",0.31243102315189,0.0904948833431727
"ARHGEF17",0.0118181457631375,-0.0964040039028841
"SETD7",-0.217386440523824,0.120903505004425
"BAZ1B",0.128937483527109,-0.0159542830631827
"C1GALT1C1",-0.151081865965742,0.111104001112752
"F3",0.818166902134985,-0.0696250965547638
"EPOP",0.289311470510766,-0.0783481490277016
"SSBP2",-0.177740183563038,0.0232016491156342
"PIAS2",-0.0412042818667303,0.118594453022203
"GPR88",-0.143405432342295,0.0626558035596466
"DEDD",0.305062670404795,0.018861839802875
"TSC2",-0.0200750013099829,-0.166495562222729
"MRPS5",-0.228039733733196,0.103134003881366
"MZT2A",0.297891270414084,0.0203430415911986
"OSBPL2",-0.145802546707247,0.0772005761052393
"KCNV1",-0.617492573033636,0.030609068438233
"LRRC73",-0.570940468067169,0.0673303189026374
"TIMM9",0.291560493149712,0.0853502401393615
"TRIO",0.695325988965002,0.133914141595972
"SRPK1",0.146875943393319,0.125563729957652
"FLCN",0.368361786599227,-0.0649845772157981
"ST8SIA5",0.223986020039969,0.01353436751823
"TLN1",0.686530699141153,0.010426922860868
"MTMR7",-0.169237462322254,0.221326973947502
"NIT2",-0.488764752809969,0.156932143301372
"DELE1",-0.235350109180798,-0.0331841376171899
"TSPAN14",0.389044686471276,-0.16817778074072
"ATP6V0E1",0.206464581723872,-0.0779253137887612
"ZYX",1.21005066797823,-0.110469371283906
"CCDC181",-0.429081944662024,0.0679407148834496
"GDAP1",-0.623559595329347,0.13972546836889
"PAK2",0.442972553135259,-0.00919698906290351
"TMEM56",0.687134041036262,-0.167514160600408
"SGSM1",0.407528334422836,-0.288218791497306
"ADAM22",-0.277348451921106,0.0196962426413091
"ADIPOR2",0.151803709131995,0.0464274526831664
"FBXO6",-0.13595069947568,-0.0455348867375721
"TBC1D9",0.287463307726159,-0.0998108249173701
"B4GALT2",-0.604659547015822,0.13618411789948
"GABRD",-0.568790733434924,0.289946032635616
"CREM",1.8476494694427,-0.0801576033733391
"RRP7A",0.131812266828364,0.0201666404115894
"AMIGO1",-0.422594574270335,0.012019969223717
"ABHD6",-0.410885601797251,0.0361509294815679
"ECSIT",-0.240410380675085,0.0314652884255219
"EXOC5",0.313254339502136,0.112421680223056
"BRINP2",-0.531597999038633,0.0871261411809226
"SLC41A1",0.0932088697326831,-0.150961487607521
"HTRA2",-0.129931686905487,-0.171344984614282
